pc_t_ms,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
15434,398929,17384,-282,-4148,-541,-38,44,149959,-17381,94002,7,13314,847,-37637,478222,166,-546,2161,9495
15445,398939,17412,-274,-4094,-541,-41,45,150499,-16850,94318,7,13312,848,-37642,478291,165,-546,2161,9494
15456,398950,17356,-280,-4126,-530,-43,48,151035,-16315,94627,7,13314,849,-37652,478361,165,-546,2162,9495
15467,398961,17396,-282,-4090,-526,-45,46,151566,-15777,94930,7,13313,851,-37656,478429,165,-545,2162,9494
15478,398972,17380,-234,-4086,-536,-44,40,152093,-15236,95229,7,13311,848,-37654,478497,165,-545,2161,9494
15490,398983,17330,-286,-4100,-545,-39,40,152616,-14693,95522,7,13311,849,-37664,478569,165,-545,2162,9494
15500,398994,17336,-228,-4110,-542,-38,46,153135,-14148,95809,7,13312,846,-37666,478639,165,-545,2161,9494
15511,399005,17308,-278,-4174,-533,-43,47,153651,-13599,96089,7,13319,848,-37681,478713,165,-547,2162,9495
15522,399016,17350,-264,-4140,-543,-40,44,154162,-13048,96365,7,13322,848,-37690,478784,165,-547,2162,9495
15533,399027,17342,-296,-4060,-544,-45,42,154670,-12495,96636,7,13318,850,-37695,478855,165,-546,2162,9494
15544,399038,17332,-264,-4082,-539,-50,47,155176,-11939,96901,7,13318,850,-37698,478926,165,-546,2162,9494
15555,399049,17384,-288,-4138,-538,-50,42,155677,-11380,97160,7,13320,852,-37709,478999,165,-546,2163,9494
15566,399060,17380,-234,-4062,-542,-45,43,156176,-10819,97414,7,13317,849,-37706,479070,165,-545,2162,9494
15577,399071,17404,-276,-4028,-536,-49,48,156671,-10257,97663,7,13310,850,-37705,479145,165,-544,2162,9493
15588,399082,17360,-248,-4192,-540,-43,43,157162,-9691,97906,7,13318,848,-37717,479218,165,-545,2162,9493
15598,399093,17338,-270,-4088,-538,-44,44,157647,-9128,98142,7,13317,849,-37722,479293,165,-545,2162,9493
15609,399104,17330,-288,-4084,-535,-41,38,158128,-8562,98374,7,13315,850,-37730,479368,169,-544,2162,9493
15620,399115,17336,-268,-4070,-533,-39,42,158607,-7994,98600,7,13313,850,-37732,479441,166,-544,2162,9493
15631,399126,17306,-248,-4060,-533,-45,42,159083,-7425,98821,7,13310,849,-37731,479513,166,-543,2162,9492
15642,399136,17318,-216,-4122,-540,-33,45,159556,-6854,99037,7,13312,844,-37731,479587,165,-544,2161,9492
15653,399147,17342,-278,-4002,-550,-36,46,160026,-6281,99250,7,13303,846,-37735,479662,165,-541,2161,9491
15664,399158,17332,-250,-4046,-544,-39,43,160494,-5706,99457,7,13299,844,-37735,479733,165,-540,2160,9491
15675,399169,17370,-280,-4090,-543,-37,49,160960,-5130,99659,7,13298,846,-37745,479800,165,-540,2161,9491
15685,399180,17342,-228,-4056,-541,-37,44,161424,-4551,99856,7,13294,843,-37739,479868,165,-539,2160,9490
15696,399191,17310,-238,-4092,-539,-37,39,161885,-3970,100049,7,13294,840,-37738,479930,165,-539,2159,9489
15707,399202,17390,-288,-4118,-536,-40,40,162348,-3383,100238,7,13295,842,-37751,479991,165,-539,2160,9490
15718,399213,17366,-248,-4112,-538,-43,47,162810,-2794,100423,7,13296,841,-37754,480057,165,-539,2159,9490
15729,399224,17364,-258,-4066,-541,-46,45,163270,-2204,100603,7,13294,840,-37758,480122,166,-539,2159,9489
15740,399235,17368,-276,-4126,-537,-37,48,163727,-1613,100777,7,13296,841,-37769,480186,166,-539,2159,9490
15751,399246,17326,-270,-4052,-542,-47,41,164183,-1019,100948,7,13293,842,-37776,480252,166,-538,2160,9490
15762,399257,17362,-264,-4094,-532,-43,38,164637,-424,101114,7,13293,841,-37782,480317,166,-538,2160,9490
15773,399267,17354,-282,-4044,-539,-42,42,165087,167,101274,7,13288,843,-37792,480382,165,-537,2160,9490
15784,399278,17320,-278,-4102,-542,-42,48,165531,755,101428,7,13290,844,-37804,480443,165,-537,2161,9490
15795,399289,17372,-254,-4104,-535,-49,42,165974,1345,101578,7,13290,843,-37807,480508,165,-537,2160,9490
15805,399300,17360,-234,-4104,-537,-46,43,166419,1941,101724,7,13291,841,-37804,480574,165,-537,2160,9490
15816,399311,17314,-200,-4044,-550,-39,47,166863,2538,101867,7,13288,835,-37792,480638,165,-536,2158,9488
15827,399322,17354,-232,-4070,-541,-41,46,167306,3136,102005,7,13286,833,-37790,480689,166,-536,2157,9487
15838,399333,17370,-252,-4164,-546,-40,47,167747,3735,102139,7,13291,832,-37792,480734,166,-537,2157,9487
15849,399343,17356,-230,-4120,-535,-42,40,168188,4336,102267,7,13293,829,-37789,480779,165,-537,2156,9486
15860,399354,17318,-262,-4100,-540,-37,45,168628,4938,102392,7,13293,830,-37796,480816,165,-537,2156,9486
15871,399365,17330,-248,-4096,-537,-37,47,169067,5541,102511,7,13293,829,-37799,480857,165,-538,2156,9486
15882,399376,17378,-274,-4114,-535,-41,41,169506,6146,102626,7,13294,830,-37808,480899,165,-538,2156,9486
15892,399387,17368,-266,-4142,-534,-46,35,169945,6752,102737,7,13298,830,-37814,480946,165,-538,2156,9486
15903,399398,17384,-282,-4084,-541,-43,45,170383,7358,102844,7,13296,832,-37826,480996,165,-538,2157,9487
15914,399409,17328,-276,-4042,-539,-41,48,170820,7965,102946,7,13292,833,-37837,481051,166,-537,2157,9487
15925,399420,17330,-292,-4132,-542,-45,47,171258,8573,103044,7,13296,836,-37851,481109,167,-538,2158,9487
15936,399430,17366,-288,-4040,-532,-51,42,171696,9183,103137,7,13292,838,-37862,481175,165,-536,2159,9488
15947,399441,17338,-266,-4114,-536,-45,42,172133,9793,103225,7,13294,838,-37870,481241,165,-537,2159,9488
15958,399452,17370,-236,-4140,-541,-47,42,172571,10405,103310,7,13297,836,-37871,481310,165,-537,2158,9488
15969,399463,17400,-222,-4120,-542,-41,41,173011,11022,103391,7,13298,832,-37870,481380,165,-537,2158,9487
15980,399474,17412,-212,-4056,-537,-52,39,173453,11640,103466,7,13295,828,-37867,481447,165,-536,2156,9487
15991,399485,17400,-292,-4050,-542,-46,48,173895,12258,103538,7,13290,831,-37884,481505,165,-535,2157,9488
16002,399496,17344,-250,-4026,-540,-43,44,174337,12877,103604,7,13285,830,-37889,481567,165,-533,2157,9488
16013,399507,17390,-270,-4094,-545,-41,51,174780,13496,103667,7,13284,831,-37899,481627,165,-533,2157,9488
16024,399518,17356,-248,-4042,-543,-44,43,175223,14117,103724,7,13280,830,-37903,481687,165,-532,2157,9488
16035,399529,17366,-220,-4062,-542,-39,48,175667,14737,103777,7,13277,827,-37897,481744,165,-531,2156,9487
16045,399540,17370,-268,-4126,-544,-42,44,176111,15359,103825,7,13280,827,-37906,481791,165,-532,2156,9487
16056,399551,17328,-256,-4134,-541,-46,44,176557,15981,103869,7,13284,827,-37911,481842,165,-533,2156,9487
16067,399562,17282,-276,-4074,-541,-40,43,177004,16604,103907,7,13284,829,-37923,481895,165,-533,2157,9487
16078,399573,17358,-258,-4042,-535,-35,45,177452,17228,103940,7,13279,829,-37931,481955,165,-531,2157,9487
16089,399584,17348,-248,-4124,-537,-45,43,177901,17852,103968,7,13282,828,-37933,482013,165,-532,2157,9487
16100,399595,17346,-318,-4084,-540,-51,51,178353,18475,103992,8,13282,833,-37958,482072,165,-532,2158,9488
16111,399606,17362,-290,-4128,-537,-45,49,178806,19100,104010,7,13285,836,-37973,482138,166,-532,2159,9489
16122,399617,17382,-244,-4064,-539,-38,47,179260,19724,104023,7,13282,835,-37974,482208,166,-532,2159,9489
16133,399628,17374,-292,-4116,-533,-41,45,179716,20350,104030,7,13283,837,-37989,482275,166,-532,2160,9489
16144,399639,17350,-290,-4028,-534,-38,41,-179825,20976,104033,7,13277,839,-38001,482344,166,-530,2160,9490
16155,399650,17360,-256,-4116,-544,-38,42,-179362,21607,104031,7,13279,839,-38007,482408,167,-531,2160,9490
16166,399661,17404,-274,-4016,-540,-40,43,-178896,22238,104023,7,13272,839,-38012,482474,166,-529,2160,9489
16177,399672,17368,-260,-4050,-540,-46,42,-178427,22869,104009,8,13269,839,-38015,482535,165,-528,2160,9489
16188,399683,17360,-284,-4058,-541,-45,44,-177956,23501,103990,7,13266,841,-38028,482593,165,-527,2161,9490
16199,399694,17354,-292,-4080,-536,-41,43,-177482,24132,103965,7,13266,843,-38045,482648,165,-527,2162,9491
16211,399705,17342,-294,-4150,-539,-44,46,-177005,24763,103934,7,13271,846,-38069,482699,165,-528,2163,9492
16222,399716,17380,-244,-4040,-538,-45,50,-176525,25394,103897,7,13267,844,-38062,482743,165,-527,2162,9491
16233,399727,17376,-288,-4082,-540,-48,49,-176041,26025,103855,7,13267,847,-38076,482795,165,-527,2163,9492
16244,399738,17376,-276,-4172,-541,-46,55,-175555,26656,103806,7,13273,848,-38095,482842,165,-528,2163,9493
16255,399749,17376,-286,-4136,-530,-48,45,-175064,27287,103750,7,13277,850,-38111,482886,165,-529,2164,9494
16266,399760,17394,-258,-4126,-532,-48,50,-174570,27917,103688,7,13279,850,-38117,482923,165,-529,2164,9494
16277,399771,17332,-264,-4148,-535,-46,51,-174072,28547,103620,7,13285,850,-38130,482961,165,-530,2164,9495
16288,399782,17354,-258,-4072,-534,-35,52,-173570,29177,103545,7,13283,851,-38131,482997,165,-530,2164,9495
16299,399793,17344,-256,-4050,-541,-42,49,-173065,29807,103464,7,13279,850,-38131,483040,165,-529,2164,9494
16310,399804,17332,-242,-4162,-543,-46,44,-172554,30437,103376,7,13286,848,-38138,483089,169,-531,2163,9494
16321,399815,17324,-242,-4092,-538,-50,47,-172038,31067,103280,7,13287,846,-38140,483142,165,-531,2163,9494
16332,399826,17384,-238,-4124,-541,-41,49,-171518,31695,103178,7,13289,844,-38142,483203,165,-531,2162,9494
16343,399837,17334,-278,-4136,-540,-50,47,-170993,32323,103068,7,13293,846,-38153,483268,165,-532,2163,9494
16354,399849,17388,-272,-4096,-541,-49,43,-170462,32951,102950,7,13293,846,-38160,483333,165,-532,2163,9494
16365,399860,17362,-250,-4096,-537,-45,41,-169925,33578,102824,7,13293,845,-38163,483397,167,-531,2162,9494
16376,399871,17384,-274,-4114,-530,-49,47,-169382,34205,102690,7,13294,846,-38171,483465,166,-532,2163,9494
16387,399882,17338,-262,-4070,-537,-48,43,-168833,34830,102548,7,13293,845,-38175,483531,166,-531,2163,9494
16398,399893,17310,-310,-4032,-533,-44,40,-168278,35455,102397,7,13289,849,-38187,483597,165,-530,2164,9494
16409,399904,17348,-254,-4128,-535,-40,44,-167717,36079,102238,7,13291,848,-38193,483657,165,-530,2163,9494
16421,399915,17324,-294,-4078,-549,-44,35,-167149,36703,102071,7,13290,850,-38205,483719,165,-530,2164,9494
16432,399926,17292,-238,-4140,-536,-41,45,-166574,37324,101894,7,13295,848,-38211,483777,165,-531,2164,9495
16443,399937,17336,-276,-4090,-540,-40,46,-165992,37944,101708,7,13295,849,-38218,483839,165,-531,2164,9495
16454,399948,17368,-248,-4110,-538,-43,51,-165401,38563,101512,7,13296,848,-38223,483901,165,-531,2164,9495
16465,399959,17300,-322,-4100,-537,-41,43,-164803,39181,101306,7,13297,853,-38238,483966,165,-531,2165,9495
16476,399970,17328,-228,-4104,-535,-39,52,-164196,39797,101089,7,13298,850,-38240,484022,165,-532,2164,9495
16487,399981,17334,-286,-4138,-539,-44,49,-163580,40411,100863,7,13302,852,-38252,484085,165,-532,2165,9495
16498,399992,17302,-274,-4084,-537,-40,48,-162955,41024,100625,7,13301,853,-38259,484143,165,-532,2165,9495
